"","year","unique_id","ccode","state_name","event_num_all","event_num","start","stop","alt_start","alt_stop","num_before_46","left_censored","new_tc","new_tc_dummy","num_tc","area","area_1000","area_1000_log","country_age","durable","elf","exist_tc","first_tc","first_tc_alt","first_tc_count","lmtnest","sf","sf_onset","state_fail","tc_persists_alt","tc_tally","Devel","birth_type","rivals_thom","rivals_gd","hs_capacity","kills_mean","kills_median","ciri_disap","ciri_kill","ciri_polpris","ciri_tort","pts_amnesty","pts_state","pts_hrw","hath_tort","ucdp_low","ucdp_best","ucdp_high","polity","polity2","polity_democ","polity_autoc","v2x_polyarchy","v2x_libdem","v2x_partipdem","v2x_egaldem","acd_inter_ongoing","acd_inter_onset","acd_intra_ongoing","acd_intra_onset","acd_any_ongoing","acd_any_onset","wbgdp2011est","wbgdppc2011est","wbpopest","sdpest","hrp_mean","hrp_sd","lag_hrp","hrp1","hrp2","hrp3","hrp4","hrp5","lag_num_tc","lag_hrp1","lag_hrp2","lag_hrp3","lag_hrp4","lag_hrp5"
"3058",2008,101.2008,101,"Venezuela",4,1,62,63,62,63,3,1,0,0,0,916782,916.7819824,6.820869693,179,39,0.48300001,0,NA,1,NA,3.104586601,0,0,0,0,3,1.059860587,2,2,NA,0.416200012,0.037333333,0,2,0,1,0,3,4,NA,NA,0,NA,NA,5,5,5,0,0.433,0.168,0.297,0.308,0,0,0,0,0,0,26.875,9.783,17.092,26.811,-0.867351585,0.203382856,-1.014303074,-0.931299795,-0.836323765,-0.998467275,-1.096537031,-0.966869618,0,-1.121425355,-0.932692379,-0.99489873,-0.993487848,-1.078081666
"3059",2008,490.2008,490,"ZaireDRC",15,15,1,2,48,49,0,0,0,0,1,2342043,2342.042969,7.758778891,49,2,0.933000028,1,NA,1,NA,1.648658633,0,0,0,1,18,0.053790312,1,2,NA,-1.478999972,58.67666667,54,1,0,0,0,5,5,NA,NA,49,49,59,5,5,6,1,0.385,0.159,0.229,0.179,0,0,0,0,0,0,24.116,6.206,17.912,0,-1.74884649,0.124725792,-1.815371137,-1.708349463,-1.925950498,-1.610234714,-1.682450423,-1.729788437,1,-1.836410036,-1.913555494,-1.78207419,-2.02081614,-1.834542351
"3060",2009,371.2009,371,"Armenia",1,1,18,19,18,19,0,0,0,0,0,29703,29.70299911,3.391248021,19,11,0.134000003,0,0,0,19,2.805564404,0,0,0,0,0,0.122852787,2,1,NA,0.918299973,0,0,2,1,0,0,2,3,NA,NA,0,NA,NA,5,5,5,0,0.333,0.186,0.166,0.288,0,0,0,0,0,0,24.022,9.172,14.85,23.901,0.089805368,0.214684942,0.107827508,0.387838407,0.144020505,0.175117227,0.132952925,0.047528208,0,-0.382156148,0.181784085,0.378254993,-0.356760467,0.091260624
"3061",2009,771.2009,771,"Bangladesh",1,1,38,39,38,39,0,0,0,0,0,138505,138.5050049,4.930906461,39,0,0.223000005,0,0,0,39,0,0,0,0,0,0,0.049995407,5,0,NA,-0.152500004,0.542666667,0,1,0,0,0,4,4,NA,NA,0,NA,NA,5,5,6,1,0.51,0.226,0.307,0.236,0,0,0,0,0,0,26.617,7.818,18.799,26.035,-1.201861751,0.182428439,-1.24504721,-0.981887364,-1.284429912,-1.372251191,-1.100616826,-0.983391741,0,-1.304196411,-1.189901441,-1.210599511,-1.283017966,-1.011244311
"3062",2009,80.2009,80,"Belize",1,1,28,29,28,29,0,0,0,0,0,22209,22.20899963,3.100497595,29,NA,NA,0,0,0,29,NA,0,0,0,0,0,0.264867157,3,0,NA,NA,0,0,2,1,2,1,NA,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,21.658,9.055,12.603,21.522,0.891359019,0.254124824,0.962546052,0.939019192,0.971601,1.01899795,0.568345537,0.789501959,0,1.212349504,1.242395499,1.026162404,0.868897539,0.693896348
"3063",2009,760.2009,760,"Bhutan",1,1,60,61,60,61,0,0,0,0,0,39991,39.99100113,3.688654457,61,1,0.605000019,0,0,0,61,4.557029724,0,0,0,0,0,0.846623659,1,0,NA,0.699599981,0,0,2,2,0,1,NA,3,NA,NA,0,NA,NA,3,3,3,0,0.615,0.52,0.373,0.49,0,0,0,0,0,0,22.355,8.932,13.423,22.199,1.046079336,0.291175631,1.197030809,0.534061785,1.357311539,1.159020124,1.192761191,1.347931392,0,1.023602038,1.605377332,1.267533139,1.437452668,1.274501012
"3064",2009,571.2009,571,"Botswana",1,1,43,44,43,44,0,0,0,0,0,581127,581.1270142,6.364969346,44,43,0.351000011,0,0,0,44,0,0,0,0,0,0,0.155919984,1,0,NA,0.815100014,0,0,2,1,2,1,NA,2,NA,NA,0,NA,NA,8,8,8,0,0.727,0.605,0.48,0.515,0,0,0,0,0,0,23.96,9.493,14.467,23.874,1.48486796,0.278022625,1.393892066,1.811575101,1.583718626,1.222804004,1.169366577,1.19848102,0,1.845748171,1.330275483,1.717399162,1.531895087,1.023685034
"3065",2009,140.2009,140,"Brazil",7,1,63,64,63,64,9,1,0,0,0,8523620,8523.620117,9.050596426,188,24,0.549000025,0,NA,1,NA,1.4109869,0,0,0,0,9,0.567988455,4,0,NA,0.921999991,0.127333333,0,2,0,1,0,4,4,NA,NA,0,NA,NA,8,8,8,0,0.871,0.759,0.658,0.606,0,0,0,0,0,0,28.596,9.536,19.06,28.514,-1.023454904,0.193760629,-1.053577166,-1.239947833,-0.972051614,-0.867729841,-1.149236907,-0.873877161,0,-1.208190038,-0.724643044,-1.351088676,-1.021493681,-1.16731548
"3066",2009,835.2009,835,"Brunei",1,1,25,26,25,26,0,0,0,0,0,5785,5.784999847,1.755268334,26,NA,0.540000021,0,0,0,26,NA,0,0,0,0,0,3.104121208,3,0,NA,NA,0,0,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,24.138,11.303,12.835,24.124,3.053561303,0.416935813,3.004289206,2.972937355,3.473072553,1.931958775,2.398240289,3.088353617,0,3.55866362,3.068378876,3.356984623,2.534678212,2.578422454
"3067",2009,439.2009,439,"BurkinaFaso",1,1,49,50,49,50,0,0,0,0,0,274009,274.0090027,5.613160962,50,8,0.703999996,0,0,0,50,0,0,0,0,0,0,0.043218691,1,0,NA,0.236499995,0,0,2,2,1,0,1,3,NA,NA,0,NA,NA,0,0,2,2,0.546,0.374,0.319,0.392,0,0,0,0,0,0,23.872,7.38,16.493,22.722,0.455566815,0.210324676,0.399778187,0.418096858,0.781495185,0.361592766,0.526034612,0.14353541,0,0.563022484,0.458487491,0.669235694,0.28932563,0.204171019
"3068",2009,775.2009,775,"Burma",11,11,17,18,61,62,0,0,0,0,9,670372,670.3720093,6.507832796,62,46,0.522000015,1,NA,1,NA,3.600048304,0,0,0,1,20,0.059498649,1,0,NA,-0.887600005,28.376,12.5,0,1,0,0,5,4,NA,NA,0,NA,NA,-6,-6,0,6,0.099,0.021,0.062,0.073,0,0,0,0,0,0,26.017,8.322,17.695,25.708,-1.617177672,0.156465549,-1.740687655,-1.723657039,-1.606292023,-1.452127224,-1.711399101,-1.863818051,9,-1.578328931,-1.708587488,-1.813766201,-1.585177513,-1.763324805
"3069",2009,811.2009,811,"Cambodia",4,4,29,30,55,56,0,0,0,0,0,182847,182.8470001,5.208649738,56,11,0.186000004,0,NA,1,NA,0.693147182,0,0,0,0,4,0.065409817,1,0,NA,-0.2289,0,0,2,1,0,0,3,3,NA,NA,0,NA,NA,2,2,3,1,0.333,0.135,0.184,0.115,0,0,0,0,0,0,24.484,7.97,16.514,24.008,-0.355845191,0.211906142,-0.510930087,-0.255742763,-0.731942033,-0.482378868,-0.163554735,-0.450950941,0,-0.386836368,-0.258740632,-0.450866378,-0.75543412,-0.555887536
"3070",2009,483.2009,483,"Chad",7,7,2,3,49,50,0,0,0,0,0,1161920,1161.920044,7.057829126,50,17,0.772000015,0,NA,1,NA,2.251291752,0,0,0,0,6,0.03111962,1,1,NA,-0.882000029,0.275333333,0,1,1,0,0,5,4,NA,NA,0,NA,NA,-2,-2,1,3,0.28,0.089,0.129,0.106,0,0,0,0,0,0,23.737,7.536,16.202,22.858,-1.10642479,0.217199373,-1.221867592,-1.000600925,-1.476418315,-1.604389929,-1.170712494,-1.10435848,0,-1.24163597,-1.114824329,-1.423519886,-1.411352244,-0.807668519
"3071",2009,100.2009,100,"Colombia",4,3,38,39,63,64,1,1,0,0,2,1142726,1142.725952,7.041171873,178,52,0.656000018,1,NA,1,NA,3.640214205,0,0,0,1,3,0.159692436,5,1,NA,0.533599973,11.182,0,0,0,0,1,5,4,NA,NA,0,NA,NA,7,7,7,0,0.57,0.459,0.383,0.371,0,0,0,0,0,0,26.982,9.398,17.584,26.887,-1.489571616,0.17572128,-1.545697191,-1.47503813,-1.310217915,-1.647648116,-1.611073329,-1.50997054,2,-1.470057116,-1.422919807,-1.716919848,-1.46962853,-1.505777662
"3072",2009,94.2009,94,"CostaRica",2,2,60,61,63,64,0,1,0,0,0,51403,51.40299988,3.939696534,170,90,0.238000005,0,NA,1,NA,3.144152403,0,0,0,0,1,0.130897909,5,0,NA,0.88380003,0,0,2,2,2,1,NA,2,NA,NA,0,NA,NA,10,10,10,0,0.906,0.845,0.699,0.806,0,0,0,0,0,0,24.806,9.527,15.279,24.723,1.70823517,0.258002312,1.755047243,1.280137415,1.593469723,1.758495195,1.451080786,1.44084395,0,1.715078383,1.681463472,1.26153525,1.715390576,1.840741953
"3073",2009,530.2009,530,"Ethiopia",7,7,31,32,63,64,0,1,0,0,0,1134773,1134.772949,7.034187865,69,4,0.75999999,0,NA,1,NA,4.268297672,0,0,0,0,8,0.089480758,6,3,NA,NA,0.468666667,0,2,1,0,0,3,4,NA,NA,0,NA,NA,NA,NA,NA,NA,0.264,0.112,0.093,0.127,0,0,0,0,0,0,25.295,7.071,18.225,22.622,-1.087468062,0.235528743,-1.654914138,-1.337530877,-0.556356659,-1.06176171,-0.67274526,-0.935940202,0,-1.69501117,-1.612342548,-1.707636885,-1.734261943,-1.78909431
"3074",2009,481.2009,481,"Gabon",1,1,49,50,49,50,0,0,0,0,0,262447,262.446991,5.570049123,50,0,0.856999993,0,0,0,50,0.067658648,0,0,0,0,0,0.238830656,1,1,NA,-0.185499996,0,0,2,2,1,1,NA,3,NA,NA,0,NA,NA,3,3,4,1,0.37,0.199,0.249,0.275,0,0,0,0,0,0,23.769,9.576,14.193,23.69,0.718297625,0.234965411,0.636625366,1.223773208,0.84398448,0.797750067,0.759248228,0.709384415,0,0.487360139,0.624887604,0.717046015,0.507218394,0.742702205
"3075",2009,420.2009,420,"Gambia",1,1,44,45,44,45,0,0,0,0,0,10787,10.7869997,2.378341678,45,12,0.763999999,0,0,0,45,0,0,0,0,0,0,0.034958493,1,0,NA,-0.179499999,0,0,0,2,1,1,3,3,NA,NA,0,NA,NA,-5,-5,0,5,0.274,0.122,0.162,0.214,0,0,0,0,0,0,21.88,7.603,14.277,21.089,0.058106719,0.224574599,0.169436765,-0.053243974,0.205573603,-0.06069283,-0.053601619,-0.331467751,0,0.253473429,0.002082982,0.439777149,-0.165471871,0.298054002
"3076",2009,372.2009,372,"Georgia",2,2,17,18,18,19,0,0,0,0,2,70005,70.00499725,4.248566629,19,18,0.49000001,1,NA,1,NA,4.123903275,0,0,0,1,2,0.086417675,2,0,NA,0.793799996,0,0,2,2,1,1,3,2,NA,NA,0,NA,NA,6,6,7,1,0.537,0.38,0.366,0.446,0,0,0,0,0,0,24.252,9.009,15.243,24.108,0.273642322,0.227397967,-0.013816399,0.457802197,0.235985806,0.257457006,0.167938494,0.188276421,2,0.178903101,-0.262920789,-0.175866293,-0.566144697,0.086264002
"3077",2009,452.2009,452,"Ghana",1,1,52,53,52,53,0,0,0,0,0,240586,240.5859985,5.483077608,53,8,0.846000016,0,0,0,53,0,0,0,0,0,0,0.085451178,1,0,NA,0.089639999,0,0,2,1,2,0,2,3,NA,NA,0,NA,NA,8,8,8,0,0.758,0.658,0.388,0.53,0,0,0,0,0,0,25.009,8.07,16.939,24.59,0.254880838,0.209950756,0.316840697,0.269626246,0.035439208,0.184594206,0.597468428,0.435214818,0,0.435125042,0.240408461,0.338941133,0.43511474,0.260846106
"3078",2009,90.2009,90,"Guatemala",9,6,29,30,63,64,4,1,0,0,0,109654,109.6539993,4.697329948,170,13,0.493000001,0,NA,1,NA,3.763522863,0,0,0,0,9,0.190589473,2,0,NA,0.225700006,0,0,2,1,2,1,3,3,NA,NA,0,NA,NA,8,8,8,0,0.572,0.391,0.353,0.243,0,0,0,0,0,0,25.331,8.912,16.419,25.171,0.221997147,0.223272488,0.177987391,0.616724626,0.727175653,-0.099678475,0.291310029,0.35717196,0,-0.132398792,-0.215354836,-0.145051798,0.213661908,0.248904435
"3079",2009,404.2009,404,"Guinea-Bissau",2,2,10,11,35,36,0,0,0,0,0,33462,33.4620018,3.51041052,36,4,0.818000019,0,NA,1,NA,0,0,0,0,0,1,0.014902988,5,0,NA,-0.84009999,0,0,2,1,1,1,4,3,NA,NA,0,NA,NA,6,6,7,1,0.478,0.259,0.201,0.248,0,0,0,0,0,0,21.529,7.297,14.233,20.172,0.591156509,0.257782073,0.945156825,0.751259436,0.620544708,0.714624964,0.509385057,0.725010254,0,0.884038069,0.495552125,1.519633383,1.044457742,0.856995395
"3080",2009,91.2009,91,"Honduras",2,1,63,64,63,64,1,1,0,0,0,112871,112.8710022,4.726245593,170,27,0.185000002,0,NA,1,NA,3.985273361,0,0,0,0,1,0.07703203,5,0,NA,0.209600002,0,0,1,1,0,0,4,4,NA,NA,0,NA,NA,7,7,7,0,0.49,0.256,0.292,0.201,0,0,0,0,0,0,24.232,8.442,15.79,23.962,-0.500116178,0.220046041,-0.219043918,-0.408044974,-0.506188678,-0.742277927,-0.341087543,-0.434625983,0,-0.483224642,-0.084421785,-0.003882537,-0.446615807,-0.018068994
"3081",2009,750.2009,750,"India",7,7,5,6,62,63,0,0,0,0,4,3166803,3166.802979,8.060477834,63,59,0.81099999,1,NA,1,NA,2.631888866,0,0,0,1,10,0.355616927,1,2,NA,0.694400012,8.718666667,0,0,0,0,0,4,4,NA,NA,0,NA,NA,9,9,9,0,0.709,0.55,0.479,0.454,0,0,0,0,0,0,29.335,8.476,20.859,29.076,-1.469161716,0.167184088,-1.474435564,-1.254086804,-1.196492645,-1.681822165,-1.51440008,-1.597320164,4,-1.569631623,-1.283173213,-1.622176805,-1.445040768,-1.341529385
"3082",2009,850.2009,850,"Indonesia",5,5,9,10,63,64,0,1,0,0,0,1890542,1890.541992,7.544618835,65,10,0.765999973,0,NA,1,NA,2.44234705,0,0,0,0,4,0.266262233,5,0,NA,0.609700024,0,0,2,1,0,0,4,3,NA,NA,0,NA,NA,8,8,8,0,0.701,0.54,0.45,0.458,0,0,0,0,0,0,28.252,9.005,19.247,28.107,-0.449301429,0.213755091,-0.487223834,0.051360093,-0.507773766,-0.476886949,-0.373859797,-0.633070801,0,-0.718977368,-0.844640977,-0.667608023,-0.695907946,-0.832297014
"3083",2009,630.2009,630,"Iran",8,1,63,64,63,64,9,1,0,0,0,1626150,1626.150024,7.393970552,110,5,0.66900003,0,NA,1,NA,3.671224594,0,0,0,0,9,0.827193022,6,3,NA,0.661599994,6.587333333,0,0,0,0,0,4,4,NA,NA,0,NA,NA,-7,-7,0,7,0.17,0.122,0.066,0.196,0,0,0,0,0,0,27.795,9.735,18.061,27.728,-1.445251122,0.168717676,-1.453339153,-1.317932012,-1.433699674,-1.341859593,-1.452105103,-1.485984642,0,-1.532343081,-1.529951831,-1.633608646,-1.474373009,-1.400038222
"3084",2009,645.2009,645,"Iraq",5,5,5,6,63,64,0,1,0,0,1,437463,437.4630127,6.08099216,78,0,0.549000025,1,NA,1,NA,1.945910096,0,0,0,1,4,0.095095076,3,6,NA,-0.935699999,1.806666667,0,1,1,1,0,5,4,NA,NA,0,NA,NA,-66,NA,-66,-66,0.454,0.289,0.295,0.308,0,0,0,0,0,0,26.226,9.019,17.207,26.084,-1.287359505,0.195730707,-1.546915246,-1.57574827,-1.457181523,-1.284508846,-1.384297748,-1.177545988,1,-1.353985249,-1.742150095,-1.419569329,-1.454496682,-1.491352678
"3085",2009,666.2009,666,"Israel",3,3,2,3,61,62,0,0,0,0,2,28160,28.15999985,3.337902526,62,28,0.526000023,1,NA,1,NA,0.993251801,0,0,0,1,2,0.699077487,5,4,NA,1.85800004,3.742,0,2,0,0,0,5,5,NA,NA,0,NA,NA,6,6,7,1,0.763,0.657,0.492,0.622,0,0,0,0,0,0,26.179,10.421,15.758,26.146,-1.367287354,0.183037225,-1.397367135,-1.449180906,-1.003689471,-1.662761612,-1.388360341,-1.241963674,2,-1.511106479,-1.194719318,-1.487196646,-1.213528912,-1.611534836
"3086",2009,437.2009,437,"IvoryCoast",2,2,6,7,49,50,0,0,0,0,1,323412,323.4119873,5.778927013,50,0,0.783999979,1,NA,1,NA,0.336472243,0,0,0,1,1,0.118958488,1,0,NA,-0.500100017,0.5,0,1,1,1,0,3,4,NA,NA,0,NA,NA,-88,0,-88,-88,0.503,0.306,0.308,0.298,0,0,0,0,0,0,24.668,7.912,16.757,24.155,-1.098455234,0.236736064,-1.022962876,-1.185778063,-1.308097088,-0.872555397,-1.288245402,-1.267021282,1,-1.382945822,-1.418181147,-0.685992031,-1.335966618,-0.934316996
"3087",2009,663.2009,663,"Jordan",2,2,40,41,63,64,0,0,0,0,0,89491,89.49099731,4.494138032,64,20,0.509000003,0,NA,1,NA,2.721295357,0,0,0,0,1,0.261000454,3,1,NA,0.436699986,0,0,2,1,0,0,3,3,NA,NA,0,NA,NA,-3,-3,2,5,0.243,0.19,0.091,0.189,0,0,0,0,0,0,24.942,9.331,15.611,24.84,-0.252962583,0.213533632,-0.247100127,-0.472203357,-0.402732282,-0.411669197,-0.128668298,-0.158250257,0,-0.353243037,0.118947492,-0.525745715,-0.565894493,-0.531024767
"3088",2009,705.2009,705,"Kazakhstan",1,1,18,19,18,19,0,0,0,0,0,2721207,2721.207031,7.908830822,19,18,0.663999975,0,0,0,19,3.999877453,0,0,0,0,0,2.000850201,2,1,NA,0.825699985,0,0,2,1,1,0,3,2,NA,NA,0,NA,NA,-6,-6,0,6,0.248,0.133,0.092,0.208,0,0,0,0,0,0,26.435,9.894,16.541,26.378,0.133791121,0.220788982,0.174819927,-0.258039994,0.272678119,-0.117883053,-0.082088727,-0.019853128,0,0.468076717,0.495130087,-0.21471514,0.678199278,0.157817381
"3089",2009,501.2009,501,"Kenya",3,3,3,4,46,47,0,0,0,0,0,585730,585.7299805,6.372858899,47,7,0.851999998,0,NA,1,NA,3.306886673,0,0,0,0,2,0.058147836,1,0,NA,0.02612,0.478666667,0,1,0,1,0,3,4,NA,NA,0,NA,NA,7,7,7,0,0.384,0.257,0.218,0.239,0,0,0,0,0,0,25.332,7.868,17.465,24.788,-0.993174326,0.270802286,-1.919567843,-0.069418727,-1.011879022,-1.136177826,-0.613635308,-0.99290737,0,-1.9910414,-1.825510531,-1.70878252,-1.989048303,-1.708877445
"3090",2009,703.2009,703,"Kyrgyzstan",1,1,18,19,18,19,0,0,0,0,0,199733,199.7330017,5.296981483,19,0,0.67900002,0,0,0,19,4.045224667,0,0,0,0,0,0.16234915,2,0,NA,0.214900002,0,0,2,1,0,1,2,3,NA,NA,0,NA,NA,1,1,2,1,0.286,0.146,0.167,0.211,0,0,0,0,0,0,23.742,8.293,15.449,23.421,0.17658044,0.264642254,0.480229274,0.079544745,0.241441686,0.18934785,0.029779189,-0.174158933,0,1.014916975,0.443310662,0.743403967,-0.02935892,0.15236461
"3091",2009,660.2009,660,"Lebanon",5,5,23,24,63,64,0,1,0,0,1,10240,10.23999977,2.326301597,67,4,0.779999971,1,NA,1,NA,4.062165737,0,0,0,1,4,0.077382796,3,0,NA,-0.1197,0,0,2,2,1,0,2,3,NA,NA,0,NA,NA,6,6,6,0,0.488,0.259,0.287,0.339,0,0,0,0,0,0,24.945,9.727,15.219,24.878,0.130130417,0.215953317,0.015244847,0.175405194,0.380260619,0.311736394,-0.077602933,0.301864785,1,-0.100494211,0.139561534,0.090476016,0.052332002,-0.244561541
"3092",2009,570.2009,570,"Lesotho",1,1,43,44,43,44,0,0,0,0,0,30621,30.62100029,3.421686058,44,7,0.254999995,0,0,0,44,4.421247482,0,0,0,0,0,0.055003896,3,0,NA,0.096249998,0,0,2,1,2,1,NA,2,NA,NA,0,NA,NA,8,8,8,0,0.555,0.42,0.33,0.445,0,0,0,0,0,0,22.395,7.939,14.457,21.9,0.99767369,0.245949419,0.949033464,0.730732754,0.719543859,0.729406341,1.333477803,1.744207409,0,1.120676301,0.800433326,0.850311079,1.053439594,0.939053128
"3093",2009,620.2009,620,"Libya",2,2,13,14,57,58,0,0,0,0,0,1741137,1741.136963,7.462293606,58,58,0.150999993,0,NA,1,NA,1.954698324,0,0,0,0,1,0.967437863,3,0,NA,-0.102899998,0,0,1,2,0,0,3,3,NA,NA,0,NA,NA,-7,-7,0,7,0.074,0.048,0.042,0.135,0,0,0,0,0,0,25.032,9.437,15.595,24.941,-0.371137829,0.235722287,-0.338806861,0.311080244,-0.033887926,0.099326944,-0.352181165,-0.563734778,0,-0.100450781,-0.634351301,-0.400081851,0.046285169,-0.249867134
"3094",2009,580.2009,580,"Madagascar",2,2,6,7,49,50,0,0,0,0,0,596099,596.098999,6.390406759,50,0,0.861000001,0,NA,1,NA,3.520460844,0,0,0,0,1,0.043479457,1,0,NA,-0.379099995,20.57866667,12,2,1,0,0,4,4,NA,NA,28,31,50,0,0,3,3,0.29,0.088,0.153,0.139,0,0,0,0,0,0,23.64,6.836,16.804,0,-1.624186426,0.119142324,0.722929201,-1.468941291,-1.595299815,-1.82218369,-1.579153741,-1.625199662,0,0.997255705,0.419712521,0.676677221,0.594500927,0.543093869
"3095",2009,820.2009,820,"Malaysia",1,1,52,53,52,53,0,0,0,0,0,330692,330.6919861,5.801187387,53,1,0.596000016,0,0,0,53,2.753660679,0,0,0,0,0,1.461805463,5,1,NA,0.969699979,0,0,2,1,1,1,2,2,NA,NA,0,NA,NA,6,6,6,0,0.302,0.199,0.221,0.234,0,0,0,0,0,0,27.007,9.916,17.091,26.952,0.685964675,0.214581867,0.665624766,0.838689876,0.451282621,0.952496837,0.651204423,0.82668065,0,0.627147825,0.745270845,0.614218375,0.893398009,0.484522502
"3096",2009,432.2009,432,"Mali",5,5,1,2,49,50,0,0,0,0,1,1259195,1259.194946,7.138227864,50,17,0.754000008,1,NA,1,NA,0.336472243,0,0,0,1,5,0.022870587,1,0,NA,-0.1787,0,0,2,1,1,1,1,2,NA,NA,0,NA,NA,7,7,7,0,0.641,0.482,0.383,0.49,0,0,0,0,0,0,23.905,7.485,16.42,22.95,1.118360921,0.234851298,1.078639665,0.989299007,1.049250466,0.70354788,1.327428039,1.007549793,1,1.269631122,1.332738456,1.216773052,1.024105157,1.406203233
"3097",2009,435.2009,435,"Mauritania",2,2,32,33,49,50,0,0,0,0,0,1043783,1043.782959,6.950606853,50,0,0.625,1,NA,1,NA,0,0,0,0,0,1,0.031914476,1,0,NA,0.006014,0,0,2,2,1,0,3,3,NA,NA,0,NA,NA,-2,-2,0,2,0.389,0.214,0.165,0.199,0,0,0,0,0,0,23.079,8.066,15.014,22.657,0.258729753,0.210318196,0.229387287,0.495891236,0.579385836,0.150076794,0.413305052,0.228219339,0,0.246783954,-0.042535883,-0.094049039,-0.042487321,0.376967869
"3098",2009,565.2009,565,"Namibia",2,2,18,19,19,20,0,0,0,0,0,828715,828.7150269,6.719876341,20,19,0.723999977,0,NA,1,NA,2.47653842,0,0,0,0,1,0.084324352,3,0,NA,0.589999974,0,0,2,2,2,1,1,2,NA,NA,0,NA,NA,6,6,6,0,0.684,0.556,0.427,0.46,0,0,0,0,0,0,23.623,9.08,14.543,23.49,1.331711736,0.242389154,1.306476051,1.191199072,1.499203341,1.469270637,0.758431177,1.51031648,0,1.229212245,1.347792968,1.182629655,1.405817851,1.738549091
"3099",2009,93.2009,93,"Nicaragua",5,2,38,39,63,64,3,1,0,0,0,128883,128.8829956,4.858904982,169,19,0.40200001,0,NA,1,NA,2.332144022,0,0,0,0,4,0.099253349,5,0,NA,0.110299997,0,0,2,1,1,1,2,3,NA,NA,0,NA,NA,9,9,9,0,0.49,0.219,0.294,0.298,0,0,0,0,0,0,23.895,8.373,15.522,23.604,0.483563549,0.215902465,0.691853732,0.350924344,0.38581099,0.218105527,0.606172689,0.510657105,0,0.788577708,0.46992272,0.927796266,0.624072944,0.880854392
"3100",2009,436.2009,436,"Niger",3,3,1,2,49,50,0,0,0,0,1,1188523,1188.522949,7.080466596,50,0,0.637000024,1,NA,1,NA,1.131402135,0,0,0,1,2,0.040320627,1,0,NA,-0.223100007,0,0,2,1,1,1,3,3,NA,NA,0,NA,NA,-3,-3,0,3,0.439,0.197,0.326,0.342,0,0,0,0,0,0,23.31,6.792,16.519,0,0.023867275,0.224525194,-0.121611261,0.003007763,0.001434057,0.287951806,0.105426926,-0.076903378,1,0.008572983,0.020218373,0.027308074,-0.101840729,0.450580116
"3101",2009,475.2009,475,"Nigeria",3,3,28,29,49,50,0,0,0,0,0,914291,914.2910156,6.818148919,50,10,0.805000007,0,NA,1,NA,1.223775506,0,0,0,0,2,0.198178977,1,0,NA,-0.394800007,25.30933333,0,1,0,0,0,4,4,NA,NA,0,NA,NA,4,4,4,0,0.398,0.292,0.271,0.221,0,0,0,0,0,0,27.317,8.5,18.818,27.065,-1.59069679,0.169209174,-1.854986583,-1.690882391,-1.523481932,-1.75918144,-1.661707329,-1.407683062,0,-1.729536941,-1.777142288,-1.919063955,-1.828426906,-1.630780908
"3102",2009,770.2009,770,"Pakistan",8,8,0,1,62,63,0,0,0,0,2,879493,879.492981,6.779345583,63,1,0.532000005,1,NA,1,NA,3.784189701,0,0,0,1,7,0.125832945,1,2,NA,0.179399997,8.152666667,0,0,0,0,0,5,4,NA,NA,0,NA,NA,5,5,5,0,0.427,0.267,0.273,0.162,0,0,1,0,1,0,27.357,8.45,18.906,27.09,-1.444935884,0.179078059,-1.369861697,-1.529613495,-1.362166942,-1.623660032,-1.259822258,-1.548548633,2,-1.44307716,-1.132905933,-1.42352988,-1.287413797,-1.418435778
"3103",2009,910.2009,910,"PapauNewGuinea",3,3,6,7,34,35,0,0,0,0,1,465828,465.8280029,6.143816474,35,34,1,1,NA,1,NA,3.600048304,0,0,0,1,2,0.12237972,3,0,NA,-0.3477,0,0,2,1,2,0,3,3,NA,NA,0,NA,NA,4,4,4,0,0.492,0.393,0.286,0.271,0,0,0,0,0,0,23.48,7.803,15.678,22.887,0.186756829,0.211206288,0.222263683,0.236323628,0.57029322,0.481239864,0.019260886,0.299696406,1,0.593442425,0.242527677,0.609291286,-0.093322514,0.021918843
"3104",2009,150.2009,150,"Paraguay",2,2,61,62,63,64,0,1,0,0,0,400653,400.6530151,5.993095754,194,17,0.131999999,0,NA,1,NA,0.741937339,0,0,0,0,1,0.243847594,5,0,NA,0.125400007,0,0,2,1,2,1,2,2,NA,NA,0,NA,NA,8,8,9,1,0.668,0.512,0.438,0.318,0,0,0,0,0,0,24.481,8.872,15.609,24.315,0.530345499,0.226543905,0.256928883,0.814896758,0.6935934,0.261539456,0.107899475,0.30630241,0,0.400089644,0.245247561,0.343776108,0.170420389,0.236297152
