"","year","unique_id","ccode","state_name","event_num_all","event_num","start","stop","alt_start","alt_stop","num_before_46","left_censored","new_tc","new_tc_dummy","num_tc","area","area_1000","area_1000_log","country_age","durable","elf","exist_tc","first_tc","first_tc_alt","first_tc_count","lmtnest","sf","sf_onset","state_fail","tc_persists_alt","tc_tally","Devel","birth_type","rivals_thom","rivals_gd","hs_capacity","hrp_mean","hrp_sd","kills_mean","kills_median","ciri_disap","ciri_kill","ciri_polpris","ciri_tort","pts_amnesty","pts_state","pts_hrw","hath_tort","ucdp_low","ucdp_best","ucdp_high","polity","polity2","polity_democ","polity_autoc","v2x_polyarchy","v2x_libdem","v2x_partipdem","v2x_egaldem","acd_inter_ongoing","acd_inter_onset","acd_intra_ongoing","acd_intra_onset","acd_any_ongoing","acd_any_onset","wbgdp2011est","wbgdppc2011est","wbpopest","sdpest","lag_hrp","lag_num_tc"
"2637",2001,165.2001,165,"Uruguay",5,1,55,56,55,56,4,1,0,0,0,178357,178.3569946,5.183787129,172,16,0.217999995,0,NA,1,NA,0,0,0,0,0,4,0.207381085,3,0,0,1.156000018,1.837092822,0.28413873,0,0,2,2,2,2,1,1,NA,NA,0,NA,NA,10,10,10,0,0.888,0.804,0.733,0.769,0,0,0,0,0,0,24.425,9.449,14.976,24.335,1.438432309,0
"2638",2001,101.2001,101,"Venezuela",4,1,55,56,55,56,3,1,0,0,0,916782,916.7819824,6.820869693,172,32,0.48300001,0,NA,1,NA,3.104586601,0,0,0,0,3,1.25693512,2,2,0,0.186100006,-1.63377699,0.119239045,22.74133333,18,2,0,2,0,3,3,NA,NA,27,27,60,6,6,6,0,0.529,0.298,0.367,0.379,0,0,0,0,0,0,26.327,9.35,16.978,26.227,-1.611241739,0
"2639",2001,490.2001,490,"ZaireDRC",12,12,0,1,41,42,0,0,0,0,4,2342043,2342.042969,7.758778891,42,0,0.933000028,1,NA,1,NA,1.648658633,1,NA,1,1,14,0.062568821,1,2,0,-0.993300021,-1.794844269,0.167285292,104.888,75,0,0,0,0,4,5,NA,NA,0,NA,NA,-77,0,-77,-77,0.161,0.054,0.077,0.111,0,0,0,0,0,0,23.954,6.246,17.71,0,-1.815965804,4
"2640",2002,371.2002,371,"Armenia",1,1,11,12,11,12,0,0,0,0,0,29703,29.70299911,3.391248021,12,4,0.134000003,0,0,0,12,2.805564404,0,0,0,0,0,0.086282603,2,1,NA,0.456800014,0.388505236,0.220298349,0,0,2,2,2,0,3,3,NA,NA,0,NA,NA,5,5,6,1,0.466,0.248,0.211,0.369,0,0,0,0,0,0,23.503,8.631,14.873,23.286,0.403479186,0
"2641",2002,771.2002,771,"Bangladesh",1,1,31,32,31,32,0,0,0,0,0,138505,138.5050049,4.930906461,32,11,0.223000005,0,0,0,32,0,0,0,0,0,0,0.049995407,5,0,NA,-0.414700001,-1.117673674,0.195544729,0.213333333,0,1,0,0,0,3,4,NA,NA,0,NA,NA,6,6,6,0,0.49,0.252,0.308,0.21,0,0,0,0,0,0,26.164,7.465,18.699,25.177,-0.917318179,0
"2642",2002,80.2002,80,"Belize",1,1,21,22,21,22,0,0,0,0,0,22209,22.20899963,3.100497595,22,NA,NA,0,0,0,22,NA,0,0,0,0,0,0.179890335,3,0,NA,NA,0.830958612,0.297190228,0,0,2,1,2,1,2,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,21.393,8.963,12.43,21.242,1.617600265,0
"2643",2002,760.2002,760,"Bhutan",1,1,53,54,53,54,0,0,0,0,0,39991,39.99100113,3.688654457,54,95,0.605000019,0,0,0,54,4.557029724,0,0,0,0,0,0.744859755,1,0,NA,0.690800011,1.609170531,0.270764868,0,0,2,2,0,1,1,2,NA,NA,0,NA,NA,-10,-10,0,10,0.092,0.17,0.118,0.209,0,0,0,0,0,0,21.834,8.522,13.312,21.588,1.45520069,0
"2644",2002,571.2002,571,"Botswana",1,1,36,37,36,37,0,0,0,0,0,581127,581.1270142,6.364969346,37,36,0.351000011,0,0,0,37,0,0,0,0,0,0,0.161543146,1,0,NA,0.994400024,1.546187632,0.253308889,0,0,2,2,2,1,NA,2,NA,NA,0,NA,NA,8,8,8,0,0.726,0.626,0.481,0.552,0,0,0,0,0,0,23.627,9.276,14.35,23.518,1.6450886,0
"2645",2002,140.2002,140,"Brazil",7,1,56,57,56,57,9,1,0,0,0,8523620,8523.620117,9.050596426,181,17,0.549000025,0,NA,1,NA,1.4109869,0,0,0,0,9,0.675077558,4,0,NA,0.778999984,-1.212184078,0.181239,0.697333333,0,2,0,2,0,4,4,NA,NA,0,NA,NA,8,8,8,0,0.871,0.723,0.614,0.614,0,0,0,0,0,0,28.215,9.237,18.978,28.102,-1.192509311,0
"2646",2002,835.2002,835,"Brunei",1,1,18,19,18,19,0,0,0,0,0,5785,5.784999847,1.755268334,19,NA,0.540000021,0,0,0,19,NA,0,0,0,0,0,3.087813139,3,0,NA,NA,1.904436253,0.272649112,0,0,2,2,2,2,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,23.856,11.139,12.717,23.84,1.875924266,0
"2647",2002,439.2002,439,"BurkinaFaso",1,1,42,43,42,43,0,0,0,0,0,274009,274.0090027,5.613160962,43,1,0.703999996,0,0,0,43,0,0,0,0,0,0,0.031011967,1,0,NA,0.163499996,0.176645356,0.227776618,0,0,2,0,2,0,3,3,NA,NA,0,NA,NA,0,0,2,2,0.529,0.373,0.25,0.373,0,0,0,0,0,0,23.551,7.27,16.282,22.112,0.211016666,0
"2648",2002,775.2002,775,"Burma",11,11,10,11,54,55,0,0,0,0,9,670372,670.3720093,6.507832796,55,39,0.522000015,1,NA,1,NA,3.600048304,0,0,0,1,20,0.059504237,1,0,NA,-0.392399997,-1.957674869,0.127154,227.2873333,207,0,1,1,1,3,4,NA,NA,238,249,281,-5,-5,0,5,0.096,0.022,0.056,0.074,0,0,0,0,0,0,25.239,7.614,17.626,24.461,-1.846807111,9
"2649",2002,811.2002,811,"Cambodia",4,4,22,23,48,49,0,0,0,0,0,182847,182.8470001,5.208649738,49,4,0.186000004,0,NA,1,NA,0.693147182,0,0,0,0,4,0.073567279,1,0,NA,-0.75120002,-0.306209772,0.212856322,0,0,2,1,2,0,3,3,NA,NA,0,NA,NA,2,2,3,1,0.338,0.129,0.174,0.127,0,0,0,0,0,0,23.993,7.628,16.365,23.231,-0.271834702,0
"2650",2002,483.2002,483,"Chad",6,6,18,19,42,43,0,0,0,0,0,1161920,1161.920044,7.057829126,43,10,0.772000015,0,NA,1,NA,2.251291752,0,0,0,0,5,0.036061816,1,0,NA,-0.720600009,-1.180021154,0.194445718,0.551333333,0,2,0,2,0,2,4,NA,NA,0,NA,NA,-1,-1,1,2,0.291,0.093,0.131,0.097,0,0,0,0,0,0,23.012,7.052,15.961,20.042,-1.292567632,0
"2651",2002,100.2002,100,"Colombia",4,3,31,32,56,57,1,1,0,0,2,1142726,1142.725952,7.041171873,173,45,0.656000018,1,NA,1,NA,3.640214205,0,0,0,1,3,0.157594621,5,1,NA,0.301200002,-1.771381819,0.178277077,101.9733333,62.5,0,0,2,0,5,5,NA,NA,0,NA,NA,7,7,7,0,0.555,0.436,0.363,0.351,0,0,1,0,1,0,26.586,9.088,17.497,26.454,-1.75486379,2
"2652",2002,94.2002,94,"CostaRica",2,2,53,54,56,57,0,1,0,0,0,51403,51.40299988,3.939696534,163,83,0.238000005,0,NA,1,NA,3.144152403,0,0,0,0,1,0.113649808,5,0,NA,0.872500002,2.011227312,0.265329334,0,0,2,2,2,1,NA,1,NA,NA,0,NA,NA,10,10,10,0,0.887,0.828,0.648,0.791,0,0,0,0,0,0,24.489,9.324,15.165,24.386,1.903926655,0
"2653",2002,530.2002,530,"Ethiopia",7,7,24,25,56,57,0,1,0,0,0,1134773,1134.772949,7.034187865,62,7,0.75999999,0,NA,1,NA,4.268297672,0,0,0,0,8,0.10446693,6,3,NA,NA,-1.702331463,0.119812596,42.08733333,40,2,0,0,0,4,4,NA,NA,35,35,85,NA,NA,NA,NA,0.26,0.121,0.084,0.155,0,0,0,0,0,0,24.648,6.619,18.03,0,-1.127499857,0
"2654",2002,481.2002,481,"Gabon",1,1,42,43,42,43,0,0,0,0,0,262447,262.446991,5.570049123,43,11,0.856999993,0,0,0,43,0.067658648,0,0,0,0,0,0.252539873,1,1,NA,0.063699998,1.040671684,0.250013341,0,0,2,2,2,1,NA,2,NA,NA,0,NA,NA,-4,-4,0,4,0.371,0.207,0.257,0.283,0,0,0,0,0,0,23.384,9.337,14.047,23.283,0.97713964,0
"2655",2002,420.2002,420,"Gambia",1,1,37,38,37,38,0,0,0,0,0,10787,10.7869997,2.378341678,38,5,0.763999999,0,0,0,38,0,0,0,0,0,0,0.037313733,1,0,NA,-0.221200004,0.785306003,0.279025005,0,0,2,2,1,2,2,2,NA,NA,0,NA,NA,-5,-5,0,5,0.274,0.132,0.172,0.205,0,0,0,0,0,0,21.605,7.529,14.076,20.717,0.438062512,0
"2656",2002,372.2002,372,"Georgia",2,2,10,11,11,12,0,0,0,0,2,70005,70.00499725,4.248566629,12,11,0.49000001,1,NA,1,NA,4.123903275,0,0,0,1,2,0.086417675,2,0,NA,-0.506900012,-0.304240978,0.21806386,0,0,2,2,1,0,2,4,NA,NA,0,NA,NA,2,2,4,2,0.381,0.211,0.128,0.289,0,0,0,0,0,0,23.749,8.445,15.304,23.48,-0.331699994,2
"2657",2002,452.2002,452,"Ghana",1,1,45,46,45,46,0,0,0,0,0,240586,240.5859985,5.483077608,46,1,0.846000016,0,0,0,46,0,0,0,0,0,0,0.100173078,1,0,NA,-0.403200001,0.291837761,0.218430492,0,0,2,1,2,1,NA,3,NA,NA,0,NA,NA,6,6,7,1,0.726,0.62,0.374,0.504,0,0,0,0,0,0,24.635,7.86,16.775,24.086,0.276878947,0
"2658",2002,90.2002,90,"Guatemala",9,6,22,23,56,57,4,1,0,0,0,109654,109.6539993,4.697329948,163,6,0.493000001,0,NA,1,NA,3.763522863,0,0,0,0,9,0.204724133,2,0,NA,-0.01303,-0.364119657,0.219230795,0,0,1,1,2,0,3,3,NA,NA,0,NA,NA,8,8,8,0,0.569,0.376,0.359,0.23,0,0,0,0,0,0,25.042,8.787,16.254,24.859,-0.472280932,0
"2659",2002,404.2002,404,"Guinea-Bissau",2,2,3,4,28,29,0,0,0,0,0,33462,33.4620018,3.51041052,29,2,0.818000019,0,NA,1,NA,0,0,0,0,0,1,0.018216599,5,0,NA,-0.927699983,0.75512702,0.227956595,0,0,2,2,1,0,2,2,NA,NA,0,NA,NA,5,5,5,0,0.444,0.237,0.197,0.198,0,0,0,0,0,0,21.357,7.283,14.074,19.96,0.726273213,0
"2660",2002,91.2002,91,"Honduras",2,1,56,57,56,57,1,1,0,0,0,112871,112.8710022,4.726245593,163,20,0.185000002,0,NA,1,NA,3.985273361,0,0,0,0,1,0.091598012,5,0,NA,-0.092739999,-0.097759075,0.206682656,0,0,2,1,2,1,3,3,NA,NA,0,NA,NA,7,7,7,0,0.538,0.282,0.328,0.227,0,0,0,0,0,0,23.905,8.25,15.656,23.568,-0.060788789,0
"2661",2002,750.2002,750,"India",6,6,13,14,55,56,0,0,0,0,4,3166803,3166.802979,8.060477834,56,52,0.81099999,1,NA,1,NA,2.631888866,0,0,0,1,9,0.307432026,1,2,NA,0.495200008,-1.731279166,0.121652169,53.70866667,50,0,0,0,0,4,4,NA,NA,59,59,66,9,9,9,0,0.781,0.608,0.511,0.518,0,0,1,0,1,0,28.74,7.99,20.75,28.276,-1.603920991,4
"2662",2002,850.2002,850,"Indonesia",5,5,2,3,56,57,0,1,0,0,1,1890542,1890.541992,7.544618835,58,3,0.765999973,1,NA,1,NA,2.44234705,0,0,0,1,4,0.264730066,5,0,NA,0.2148,-1.673911183,0.120753501,32.75933333,29.5,0,0,1,0,4,4,NA,NA,19,37,51,6,6,7,1,0.718,0.554,0.418,0.502,0,0,0,0,0,0,27.731,8.583,19.148,27.502,-1.734371132,1
"2663",2002,630.2002,630,"Iran",8,1,56,57,56,57,9,1,0,0,0,1626150,1626.150024,7.393970552,103,5,0.66900003,0,NA,1,NA,3.671224594,0,0,0,0,9,0.81778878,6,3,NA,0.27610001,-1.294437339,0.175028911,1.816,0,1,0,0,0,3,4,NA,NA,0,NA,NA,3,3,4,1,0.252,0.172,0.087,0.223,0,0,0,0,0,0,27.282,9.298,17.984,27.176,-1.306971472,0
"2664",2002,645.2002,645,"Iraq",4,4,0,1,56,57,0,1,0,0,3,437463,437.4630127,6.08099216,71,78,0.549000025,1,NA,1,NA,1.945910096,0,0,0,1,3,0.156708837,3,6,NA,-0.594200015,-1.737520553,0.183028202,75.93266667,44,0,0,0,0,4,5,NA,NA,0,NA,NA,-9,-9,0,9,0.154,0.099,0.064,0.105,0,0,0,0,0,0,25.526,8.51,17.016,25.277,-1.750780868,3
"2665",2002,666.2002,666,"Israel",2,2,7,8,54,55,0,0,0,0,1,28160,28.15999985,3.337902526,55,21,0.526000023,1,NA,1,NA,0.993251801,0,0,0,1,1,1.006997705,5,4,NA,1.906000018,-1.504151311,0.172024578,12.18933333,0,2,0,0,0,5,5,NA,NA,0,NA,NA,6,6,7,1,0.788,0.684,0.519,0.65,0,0,0,0,0,0,25.982,10.37,15.612,25.947,-1.41310105,1
"2666",2002,437.2002,437,"IvoryCoast",1,1,42,43,42,43,0,0,1,1,1,323412,323.4119873,5.778927013,43,0,0.783999979,0,1,1,43,0.336472243,1,1,1,0,1,0.106578946,1,0,NA,-0.430000007,-1.93706809,0.125950091,201.8966667,186,1,0,1,1,4,4,NA,NA,227,227,278,-77,0,-77,-77,0.437,0.29,0.287,0.292,0,0,0,0,0,0,24.468,7.849,16.619,23.91,-1.421936017,1
"2667",2002,663.2002,663,"Jordan",2,2,33,34,56,57,0,0,0,0,0,89491,89.49099731,4.494138032,57,13,0.509000003,0,NA,1,NA,2.721295357,0,0,0,0,1,0.224332541,3,1,NA,0.224299997,0.393819709,0.221694014,0,0,2,2,0,1,3,2,NA,NA,0,NA,NA,-2,-2,2,4,0.19,0.121,0.085,0.178,0,0,0,0,0,0,24.206,8.811,15.396,24.028,0.288861834,0
"2668",2002,705.2002,705,"Kazakhstan",1,1,11,12,11,12,0,0,0,0,0,2721207,2721.207031,7.908830822,12,11,0.663999975,0,0,0,12,3.999877453,0,0,0,0,0,1.978064895,2,1,NA,0.395799994,0.042708846,0.205542783,0,0,2,2,2,0,3,3,NA,NA,0,NA,NA,-6,-6,0,6,0.258,0.128,0.105,0.209,0,0,0,0,0,0,25.736,9.247,16.489,25.624,-0.031532711,0
"2669",2002,501.2002,501,"Kenya",2,2,38,39,39,40,0,0,0,0,0,585730,585.7299805,6.372858899,40,0,0.851999998,0,NA,1,NA,3.306886673,0,0,0,0,1,0.068349555,1,0,NA,-0.169,-1.027696112,0.203077449,0.066,0,2,0,0,0,4,4,NA,NA,0,NA,NA,8,8,8,0,0.365,0.237,0.2,0.224,0,0,0,0,0,0,24.956,7.689,17.267,24.259,-0.862827033,0
"2670",2002,703.2002,703,"Kyrgyzstan",1,1,11,12,11,12,0,0,0,0,0,199733,199.7330017,5.296981483,12,11,0.67900002,0,0,0,12,4.045224667,0,0,0,0,0,0.169205308,2,0,NA,-0.505599976,0.349573614,0.203862479,0,0,2,2,1,1,2,3,NA,NA,0,NA,NA,-3,-3,1,4,0.262,0.152,0.138,0.212,0,0,0,0,0,0,23.363,7.985,15.378,22.896,0.345197699,0
"2671",2002,660.2002,660,"Lebanon",5,5,16,17,56,57,0,1,0,0,1,10240,10.23999977,2.326301597,60,0,0.779999971,1,NA,1,NA,4.062165737,0,0,0,1,4,0.067363612,3,0,NA,-0.021400001,-0.229833825,0.220475021,0,0,2,2,0,1,3,3,NA,NA,0,NA,NA,-66,NA,-66,-66,0.363,0.206,0.134,0.228,0,0,0,0,0,0,24.212,9.147,15.065,24.088,-0.364259252,1
"2672",2002,570.2002,570,"Lesotho",1,1,36,37,36,37,0,0,0,0,0,30621,30.62100029,3.421686058,37,0,0.254999995,0,0,0,37,4.421247482,0,0,0,0,0,0.06759651,3,0,NA,0.064470001,1.056815113,0.248059855,0,0,2,2,2,1,NA,2,NA,NA,0,NA,NA,8,8,8,0,0.499,0.381,0.256,0.422,0,0,0,0,0,0,22.262,7.831,14.431,21.691,1.008346455,0
"2673",2002,620.2002,620,"Libya",2,2,6,7,50,51,0,0,0,0,0,1741137,1741.136963,7.462293606,51,51,0.150999993,0,NA,1,NA,1.954698324,0,0,0,0,1,0.9054932,3,0,NA,-0.172900006,-0.542944833,0.217515238,0,0,2,1,0,0,3,3,NA,NA,0,NA,NA,-7,-7,0,7,0.072,0.049,0.046,0.141,0,0,0,0,0,0,24.437,8.937,15.5,24.282,-0.64985286,0
"2674",2002,580.2002,580,"Madagascar",1,1,42,43,42,43,0,0,1,1,1,596099,596.098999,6.390406759,43,4,0.861000001,0,1,1,43,3.520460844,0,0,0,0,1,0.04742397,1,0,NA,-0.711000025,0.272946002,0.3018039,0,0,1,0,0,1,3,3,NA,NA,0,NA,NA,7,7,7,0,0.406,0.241,0.22,0.215,0,0,0,0,0,0,23.688,7.093,16.596,21.27,0.649594324,1
"2675",2002,820.2002,820,"Malaysia",1,1,45,46,45,46,0,0,0,0,0,330692,330.6919861,5.801187387,46,31,0.596000016,0,0,0,46,2.753660679,0,0,0,0,0,1.516715407,5,1,NA,0.55339998,0.360566981,0.202210466,0,0,2,2,1,1,3,2,NA,NA,0,NA,NA,3,3,4,1,0.291,0.167,0.208,0.232,0,0,0,0,0,0,26.596,9.636,16.961,26.522,0.307583713,0
"2676",2002,432.2002,432,"Mali",3,3,10,11,42,43,0,0,0,0,0,1259195,1259.194946,7.138227864,43,10,0.754000008,0,NA,1,NA,0.336472243,0,0,0,0,3,0.027670594,1,0,NA,-0.535000026,1.448882898,0.263742496,0,0,2,2,2,2,NA,2,NA,NA,0,NA,NA,5,5,6,1,0.56,0.417,0.351,0.413,0,0,0,0,0,0,23.517,7.318,16.199,22.219,1.339929999,0
"2677",2002,435.2002,435,"Mauritania",2,2,25,26,42,43,0,0,0,0,0,1043783,1043.782959,6.950606853,43,40,0.625,1,NA,1,NA,0,0,0,0,0,1,0.034741558,1,0,NA,0.059640002,0.241506835,0.206920646,0,0,2,2,1,1,3,3,NA,NA,0,NA,NA,-6,-6,0,6,0.317,0.155,0.147,0.151,0,0,0,0,0,0,22.638,7.829,14.809,22.065,0.36505834,0
"2678",2002,565.2002,565,"Namibia",2,2,11,12,12,13,0,0,0,0,0,828715,828.7150269,6.719876341,13,12,0.723999977,0,NA,1,NA,2.47653842,0,0,0,0,1,0.072982766,3,0,NA,0.962100029,-0.081013666,0.242307582,0,0,1,1,2,0,3,3,NA,NA,0,NA,NA,6,6,6,0,0.651,0.546,0.398,0.454,0,0,0,0,0,0,23.233,8.785,14.448,23.049,-0.123379694,0
"2679",2002,93.2002,93,"Nicaragua",5,2,31,32,56,57,3,1,0,0,0,128883,128.8829956,4.858904982,162,12,0.40200001,0,NA,1,NA,2.332144022,0,0,0,0,4,0.100010961,5,0,NA,-0.186299995,0.238254473,0.213427234,0,0,2,1,2,0,2,3,NA,NA,0,NA,NA,8,8,8,0,0.666,0.43,0.401,0.36,0,0,0,0,0,0,23.622,8.2,15.423,23.264,0.269705262,0
"2680",2002,436.2002,436,"Niger",2,2,10,11,42,43,0,0,0,0,0,1188523,1188.522949,7.080466596,43,3,0.637000024,0,NA,1,NA,1.131402135,0,0,0,0,1,0.046998307,1,0,NA,-0.718500018,0.846092192,0.240901435,0,0,2,2,2,1,2,2,NA,NA,0,NA,NA,5,5,6,1,0.606,0.428,0.326,0.437,0,0,0,0,0,0,23.028,6.776,16.253,0,0.790424504,0
"2681",2002,475.2002,475,"Nigeria",3,3,21,22,42,43,0,0,0,0,0,914291,914.2910156,6.818148919,43,3,0.805000007,0,NA,1,NA,1.223775506,0,0,0,0,2,0.224866867,1,1,NA,-0.675599992,-1.837021917,0.122347792,107.3886667,99,2,0,1,0,4,4,NA,NA,112,112,112,4,4,4,0,0.462,0.294,0.311,0.251,0,0,0,0,0,0,26.251,7.61,18.642,25.468,-2.046157269,0
"2682",2002,770.2002,770,"Pakistan",6,6,5,6,55,56,0,0,0,0,1,879493,879.492981,6.779345583,56,3,0.532000005,1,NA,1,NA,3.784189701,0,0,0,1,5,0.118001476,1,2,NA,0.001801,-1.301041669,0.176328637,1.753333333,0,2,0,0,0,4,4,NA,NA,0,NA,NA,-5,-5,0,5,0.304,0.182,0.202,0.128,0,0,0,0,0,0,26.92,8.147,18.773,26.538,-1.31120156,1
"2683",2002,910.2002,910,"PapauNewGuinea",2,2,12,13,27,28,0,0,1,1,1,465828,465.8280029,6.143816474,28,27,1,1,NA,1,NA,3.600048304,0,0,0,1,2,0.103998959,3,0,NA,-0.288300008,0.194781351,0.210900128,0,0,2,1,2,0,2,3,NA,NA,0,NA,NA,4,4,4,0,0.542,0.424,0.318,0.297,0,0,0,0,0,0,23.168,7.69,15.479,22.473,0.2584574,1
"2684",2002,150.2002,150,"Paraguay",2,2,54,55,56,57,0,1,0,0,0,400653,400.6530151,5.993095754,187,10,0.131999999,0,NA,1,NA,0.741937339,0,0,0,0,1,0.288810611,5,0,NA,-0.093120001,0.124592202,0.212698174,0,0,2,1,1,0,2,3,NA,NA,0,NA,NA,7,7,7,0,0.574,0.425,0.358,0.205,0,0,0,0,0,0,24.136,8.634,15.502,23.919,0.058478475,0
"2685",2002,840.2002,840,"Philippines",5,5,19,20,56,57,0,0,0,0,1,294202,294.2019958,5.684266592,57,15,0.160999998,1,NA,1,NA,3.104586601,0,0,0,1,4,0.182926178,3,0,NA,0.354400009,-1.257366315,0.18196102,1.048666667,0,1,1,0,0,3,3,NA,NA,0,NA,NA,8,8,8,0,0.535,0.394,0.366,0.284,0,0,0,0,0,0,26.635,8.457,18.178,26.371,-1.314927977,1
"2686",2002,517.2002,517,"Rwanda",2,2,11,12,40,41,0,0,0,0,0,25306,25.30599976,3.231041512,41,8,0.180000007,0,NA,1,NA,4.309455872,0,0,0,0,1,0.048654094,1,2,NA,0.454100013,-1.148568667,0.195015996,0.381333333,0,1,1,1,0,4,4,NA,NA,0,NA,NA,-4,-4,0,4,0.116,0.113,0.14,0.157,0,0,0,0,0,0,22.958,7.039,15.92,19.698,-1.26859021,0
"2687",2002,670.2002,670,"SaudiArabia",1,1,56,57,56,57,0,1,0,0,0,1933234,1933.234009,7.566949532,71,76,0.552999973,0,0,0,71,2.525728703,0,0,0,0,0,1.519435644,3,2,NA,-0.042580001,-0.158668306,0.210629389,0,0,2,2,0,1,3,3,NA,NA,0,NA,NA,-10,-10,0,10,0.021,0.029,0.016,0.109,0,0,0,0,0,0,27,10.074,16.926,26.953,-0.203446434,0
"2688",2002,451.2002,451,"SierraLeone",4,4,2,3,41,42,0,0,0,0,1,72952,72.95200348,4.289801738,42,0,0.763999999,1,NA,1,NA,0.993251801,0,0,0,1,4,0.067031577,1,0,NA,-0.913399994,-0.179464233,0.322502679,0,0,2,2,2,2,2,3,NA,NA,0,NA,NA,5,5,5,0,0.451,0.223,0.305,0.293,0,0,0,0,0,0,22.422,7.097,15.326,20.049,-1.369517674,1
"2689",2002,830.2002,830,"Singapore",1,1,43,44,43,44,0,0,0,0,0,555,0.555000007,-0.588787153,44,37,0.388000011,0,0,0,44,0,0,0,0,0,0,2.493866682,3,1,NA,1.771000028,1.385056956,0.243876461,0,0,2,2,2,1,2,2,NA,NA,0,NA,NA,-4,-4,0,4,0.375,0.31,0.106,0.323,0,0,0,0,0,0,25.885,10.673,15.213,25.86,1.266193504,0
"2690",2002,520.2002,520,"Somalia",3,3,6,7,42,43,0,0,0,0,3,640484,640.4840088,6.462224154,43,0,0.811999977,1,NA,1,NA,2.610069752,1,NA,1,1,3,0.070657201,1,1,NA,-1.80400002,-1.255815504,0.191422431,1.118666667,0,NA,NA,NA,NA,4,4,NA,NA,0,NA,NA,-77,0,-77,-77,0.185,0.03,0.104,0.052,0,0,0,0,0,0,23.225,7.362,15.864,22.034,-1.252277313,3
"2691",2002,560.2002,560,"SouthAfrica",5,5,20,21,56,57,0,1,0,0,0,1224586,1224.58606,7.110358156,93,8,0.879999995,0,NA,1,NA,2.163322926,0,0,0,0,4,1.372773409,3,0,NA,0.980199993,-0.381843593,0.212496327,0,0,2,1,2,0,3,3,NA,NA,0,NA,NA,9,9,9,0,0.764,0.649,0.541,0.524,0,0,0,0,0,0,26.802,9.19,17.612,26.683,-0.458304114,0
"2692",2002,652.2002,652,"Syria",1,1,56,57,56,57,0,0,0,0,0,187318,187.3179932,5.232807671,57,39,0.58099997,0,0,0,57,1.85629797,0,0,0,0,0,0.237171561,3,4,NA,0.305500001,-0.467276102,0.21061447,0,0,2,2,0,0,3,3,NA,NA,0,NA,NA,-6,-6,0,6,0.154,0.055,0.058,0.097,0,0,0,0,0,0,25.038,8.441,16.598,24.768,-0.534830648,0
"2693",2002,510.2002,510,"Tanzania",1,1,41,42,41,42,0,0,0,0,0,947556,947.5560303,6.85388607,42,7,0.953000009,0,0,0,42,3.122364998,0,0,0,0,0,0.102026321,1,0,NA,0.056809999,0.057089205,0.271820529,0,0,2,2,2,1,2,3,NA,NA,0,NA,NA,-1,-1,2,3,0.464,0.386,0.267,0.331,0,0,0,0,0,0,24.603,7.26,17.344,23.132,-1.662082223,0
"2694",2002,461.2002,461,"Togo",1,1,42,43,42,43,0,0,0,0,0,57485,57.48500061,4.051524055,43,9,0.883000016,0,0,0,43,0,0,0,0,0,0,0.098190293,1,0,NA,-0.498400003,0.147262044,0.217571099,0,0,2,2,1,0,2,2,NA,NA,0,NA,NA,-2,-2,1,3,0.298,0.159,0.117,0.253,0,0,0,0,0,0,22.586,7.185,15.401,20.812,0.027822055,0
"2695",2002,640.2002,640,"Turkey",1,1,56,57,56,57,0,1,0,0,0,781079,781.0789795,6.660676271,81,19,0.298999995,0,0,0,81,4.280824184,0,0,0,0,0,1.333607912,6,2,NA,1.18900001,-1.032528407,0.200977658,0.111333333,0,1,1,0,0,3,4,NA,NA,0,NA,NA,7,7,8,1,0.652,0.495,0.371,0.427,0,0,0,0,0,0,27.424,9.45,17.975,27.334,-1.178403043,0
"2696",2002,500.2002,500,"Uganda",9,9,5,6,40,41,0,0,0,0,1,243703,243.7030029,5.495950283,41,9,0.930000007,1,NA,1,NA,2.341805696,0,0,0,1,10,0.109293118,1,3,NA,0.152899995,-1.366454987,0.171900764,3.462666667,0,2,1,0,0,4,4,NA,NA,0,NA,NA,-4,-4,0,4,0.294,0.257,0.23,0.212,0,0,1,0,1,0,24.261,7.255,17.006,22.773,-1.356240071,1
"2697",2002,165.2002,165,"Uruguay",5,1,56,57,56,57,4,1,0,0,0,178357,178.3569946,5.183787129,173,17,0.217999995,0,NA,1,NA,0,0,0,0,0,4,0.185132727,3,0,NA,1.075000048,1.856634586,0.260631838,0,0,2,2,2,2,2,2,NA,NA,0,NA,NA,10,10,10,0,0.888,0.804,0.747,0.769,0,0,0,0,0,0,24.377,9.394,14.983,24.281,1.837092822,0
"2698",2002,101.2002,101,"Venezuela",4,1,56,57,56,57,3,1,0,0,0,916782,916.7819824,6.820869693,173,33,0.48300001,0,NA,1,NA,3.104586601,0,0,0,0,3,1.260748148,2,2,NA,0.003318,-1.493346138,0.157694515,9.692666667,0,2,0,2,0,4,4,NA,NA,0,NA,NA,6,6,6,0,0.555,0.296,0.389,0.399,0,0,0,0,0,0,26.288,9.295,16.993,26.182,-1.63377699,0
