"","alt_start","alt_stop","area","area_1000","area_1000_log","ccode","country_age","democ","durable","elec_dem_vdem","elf","event_num","exist_tc","first_tc","first_tc_alt","first_tc_count","lmtnest","new_tc","new_tc_dummy","num_tc","sf","sf_onset","start","state_fail","state_name","stop","tc_persists_alt","tc_tally","unique_id","Devel","year","birth_type","rivals_thom","rivals_gd","hs_capacity","hrp_mean","hrp_sd","kills_mean","kills_median","ciri_disap","ciri_kill","ciri_polpris","ciri_tort","pts_amnesty","pts_state","pts_hrw","hath_tort","ucdp_low","ucdp_best","ucdp_high","polity","polity2","polity_democ","polity_autoc"
"3064",27,28,1626150,1626.150024,7.393970552,630,28,0,2,0.111,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,5,0,"Iran",6,0,7,630.1927,0.078231432,1927,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,-7,0,7
"3065",28,29,1626150,1626.150024,7.393970552,630,29,0,3,0.111,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,6,0,"Iran",7,0,7,630.1928,0.029879741,1928,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,-7,0,7
"3066",29,30,1626150,1626.150024,7.393970552,630,30,0,4,0.111,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,7,0,"Iran",8,0,7,630.1929,0.019610399,1929,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,-7,0,7
"3067",30,31,1626150,1626.150024,7.393970552,630,31,0,5,0.111,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,8,0,"Iran",9,0,7,630.193,0.029869704,1930,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,-7,0,7
"3068",31,32,1626150,1626.150024,7.393970552,630,32,0,6,0.111,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,9,0,"Iran",10,0,7,630.1931,0.026020808,1931,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,-7,0,7
"3069",32,33,1626150,1626.150024,7.393970552,630,33,0,7,0.11,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,10,0,"Iran",11,0,7,630.1932,0.045724288,1932,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,-7,0,7
"3070",33,34,1626150,1626.150024,7.393970552,630,34,0,8,0.118,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,11,0,"Iran",12,0,7,630.1933,0.019067287,1933,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,-7,0,7
"3071",34,35,1626150,1626.150024,7.393970552,630,35,0,9,0.114,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,12,0,"Iran",13,0,7,630.1934,0.015941035,1934,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,-7,0,7
"3072",35,36,1626150,1626.150024,7.393970552,630,36,0,10,0.114,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,13,0,"Iran",14,0,7,630.1935,0.032901552,1935,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,0,8
"3073",36,37,1626150,1626.150024,7.393970552,630,37,0,11,0.114,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,14,0,"Iran",15,0,7,630.1936,0.00256142,1936,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,0,8
"3074",37,38,1626150,1626.150024,7.393970552,630,38,0,12,0.114,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,15,0,"Iran",16,0,7,630.1937,0.029254325,1937,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,0,8
"3075",38,39,1626150,1626.150024,7.393970552,630,39,0,13,0.113,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,16,0,"Iran",17,0,7,630.1938,0.026549561,1938,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,0,8
"3076",39,40,1626150,1626.150024,7.393970552,630,40,0,14,0.113,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,17,0,"Iran",18,0,7,630.1939,0.060299877,1939,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,0,8
"3077",40,41,1626150,1626.150024,7.393970552,630,41,0,15,0.113,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,18,0,"Iran",19,0,7,630.194,0.069854029,1940,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-8,0,8
"3078",41,42,1626150,1626.150024,7.393970552,630,42,2,0,0.104,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,19,0,"Iran",20,0,7,630.1941,0.068168044,1941,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,2,3
"3079",42,43,1626150,1626.150024,7.393970552,630,43,2,1,0.129,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,20,0,"Iran",21,0,7,630.1942,0.016621077,1942,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,2,3
"3080",43,44,1626150,1626.150024,7.393970552,630,44,2,2,0.133,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,21,0,"Iran",22,0,7,630.1943,0.045961004,1943,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,2,3
"3081",44,45,1626150,1626.150024,7.393970552,630,45,2,3,0.164,0.66900003,7,0,NA,1,NA,3.671224594,0,0,0,0,0,22,0,"Iran",23,0,7,630.1944,0.117576122,1944,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,2,3
"3082",45,46,1626150,1626.150024,7.393970552,630,46,2,4,0.177,0.66900003,7,1,NA,1,NA,3.671224594,2,1,2,0,0,23,0,"Iran",24,0,9,630.1945,0.070109569,1945,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,2,3
"3083",46,47,1626150,1626.150024,7.393970552,630,47,2,5,0.173,0.66900003,8,1,NA,1,NA,3.671224594,0,0,2,0,0,0,0,"Iran",1,1,9,630.1946,0.037371926,1946,6,0,1,NA,-0.41457593528961,0.453018335933379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,1
"3084",47,48,1626150,1626.150024,7.393970552,630,48,3,6,0.173,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,1,0,"Iran",2,0,9,630.1947,0.078727424,1947,6,0,1,NA,-0.463075785115423,0.426307537558021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,1
"3085",48,49,1626150,1626.150024,7.393970552,630,49,3,7,0.175,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,2,0,"Iran",3,0,9,630.1948,0.089534447,1948,6,0,1,NA,-0.528900432320884,0.379977961032462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,1
"3086",49,50,1626150,1626.150024,7.393970552,630,50,3,8,0.175,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,3,0,"Iran",4,0,9,630.1949,0.080580175,1949,6,0,1,NA,-0.578784759131088,0.345826635945028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,1
"3087",50,51,1626150,1626.150024,7.393970552,630,51,3,9,0.159,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,4,0,"Iran",5,0,9,630.195,0.797957778,1950,6,0,1,NA,-0.601022015199801,0.322580220670683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,1
"3088",51,52,1626150,1626.150024,7.393970552,630,52,3,10,0.197,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,5,0,"Iran",6,0,9,630.1951,0.50484556,1951,6,0,1,NA,-0.670715018071705,0.308532343490935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,1
"3089",52,53,1626150,1626.150024,7.393970552,630,53,3,11,0.209,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,6,0,"Iran",7,0,9,630.1952,0.051350344,1952,6,0,1,NA,-0.715782005109665,0.300931463336906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,1
"3090",53,54,1626150,1626.150024,7.393970552,630,54,-88,0,0.114,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,7,0,"Iran",8,0,9,630.1953,0.047470409,1953,6,0,2,NA,-0.817094719388067,0.284941726747668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3091",54,55,1626150,1626.150024,7.393970552,630,55,-88,0,0.066,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,8,0,"Iran",9,0,9,630.1954,0.056668058,1954,6,0,2,NA,-0.930777037439856,0.277046532554549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3092",55,56,1626150,1626.150024,7.393970552,630,56,0,0,0.112,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,9,0,"Iran",10,0,9,630.1955,0.360723019,1955,6,1,2,NA,-1.06835912461676,0.261034318300928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3093",56,57,1626150,1626.150024,7.393970552,630,57,0,1,0.065,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,10,0,"Iran",11,0,9,630.1956,0.48908475,1956,6,1,2,NA,-1.26997855795688,0.241414297278168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3094",57,58,1626150,1626.150024,7.393970552,630,58,0,2,0.064,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,11,0,"Iran",12,0,9,630.1957,0.540540338,1957,6,1,2,NA,-1.36393380495808,0.22773781186493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3095",58,59,1626150,1626.150024,7.393970552,630,59,0,3,0.065,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,12,0,"Iran",13,0,9,630.1958,0.547452152,1958,6,2,2,NA,-1.41277463353644,0.226042940919395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3096",59,60,1626150,1626.150024,7.393970552,630,60,0,4,0.065,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,13,0,"Iran",14,0,9,630.1959,0.510916829,1959,6,2,2,NA,-1.42861488283297,0.227166859051907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3097",60,61,1626150,1626.150024,7.393970552,630,61,0,5,0.071,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,14,0,"Iran",15,0,9,630.196,0.638159692,1960,6,2,2,-0.361200005,-1.43461376352024,0.226168434113554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3098",61,62,1626150,1626.150024,7.393970552,630,62,0,6,0.071,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,15,0,"Iran",16,0,9,630.1961,0.560189128,1961,6,2,2,-0.205699995,-1.40770334207618,0.220731659404954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3099",62,63,1626150,1626.150024,7.393970552,630,63,0,7,0.064,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,16,0,"Iran",17,0,9,630.1962,0.582833469,1962,6,2,2,-0.163499996,-1.40794255929067,0.226581496456466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3100",63,64,1626150,1626.150024,7.393970552,630,64,0,8,0.071,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,17,0,"Iran",18,0,9,630.1963,0.573611856,1963,6,2,2,-0.028580001,-1.42753444549941,0.224916628620642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3101",64,65,1626150,1626.150024,7.393970552,630,65,0,9,0.124,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,18,0,"Iran",19,0,9,630.1964,0.574474812,1964,6,2,2,0.074519999,-1.430679150781,0.223879338445139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3102",65,66,1626150,1626.150024,7.393970552,630,66,0,10,0.122,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,19,0,"Iran",20,0,9,630.1965,0.577563465,1965,6,2,2,0.063989997,-1.41670071106707,0.224111377949231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3103",66,67,1626150,1626.150024,7.393970552,630,67,0,11,0.122,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,20,0,"Iran",21,0,9,630.1966,0.664385796,1966,6,2,2,0.234200001,-1.37240711105984,0.22608771563323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3104",67,68,1626150,1626.150024,7.393970552,630,68,0,12,0.122,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,21,0,"Iran",22,0,9,630.1967,0.659172714,1967,6,2,2,0.204899997,-1.363792043827,0.221613698493964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3105",68,69,1626150,1626.150024,7.393970552,630,69,0,13,0.123,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,22,0,"Iran",23,0,9,630.1968,0.659137309,1968,6,2,2,0.319900006,-1.35946826952662,0.220402878847378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3106",69,70,1626150,1626.150024,7.393970552,630,70,0,14,0.123,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,23,0,"Iran",24,0,9,630.1969,0.677978754,1969,6,2,2,0.230700001,-1.36394304678699,0.224199243149755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3107",70,71,1626150,1626.150024,7.393970552,630,71,0,15,0.124,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,24,0,"Iran",25,0,9,630.197,0.555780292,1970,6,2,2,-0.196099997,-1.38569071717891,0.231360231099158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3108",71,72,1626150,1626.150024,7.393970552,630,72,0,16,0.126,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,25,0,"Iran",26,0,9,630.1971,0.550965667,1971,6,2,2,-0.248699993,-1.4321112132293,0.225818928867642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3109",72,73,1626150,1626.150024,7.393970552,630,73,0,17,0.127,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,26,0,"Iran",27,0,9,630.1972,0.543424726,1972,6,1,2,-0.174600005,-1.44081999007095,0.230070850486843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3110",73,74,1626150,1626.150024,7.393970552,630,74,0,18,0.133,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,27,0,"Iran",28,0,9,630.1973,0.588789642,1973,6,1,2,-0.183899999,-1.44644846649756,0.233949828939327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3111",74,75,1626150,1626.150024,7.393970552,630,75,0,19,0.133,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,28,0,"Iran",29,0,9,630.1974,0.694077492,1974,6,1,2,0.04064,-1.44217658556757,0.227184814359163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3112",75,76,1626150,1626.150024,7.393970552,630,76,0,20,0.126,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,29,0,"Iran",30,0,9,630.1975,0.649861217,1975,6,1,2,0.131500006,-1.51027865187839,0.222450123062028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,-10,0,10
"3113",76,77,1626150,1626.150024,7.393970552,630,77,0,21,0.121,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,30,0,"Iran",31,0,9,630.1976,0.607454121,1976,6,1,2,0.121799998,-1.59521869313611,0.20464245182659,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,-10,-10,0,10
"3114",77,78,1626150,1626.150024,7.393970552,630,78,0,22,0.121,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,31,0,"Iran",32,0,9,630.1977,0.617661953,1977,6,1,2,0.094049998,-1.71363829987908,0.208977055741316,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,-10,-10,0,10
"3115",78,79,1626150,1626.150024,7.393970552,630,79,0,23,0.122,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,32,0,"Iran",33,0,9,630.1978,0.561176836,1978,6,1,2,0.143999994,-1.9287270173852,0.209407639899743,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,-10,-10,0,10
"3116",79,80,1626150,1626.150024,7.393970552,630,80,-88,0,0.145,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,1,1,33,1,"Iran",34,0,9,630.1979,0.477958411,1979,6,4,2,0.05847,-1.99982453219114,0.197773962312052,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,-6,-6,0,6
"3117",80,81,1626150,1626.150024,7.393970552,630,81,-88,0,0.175,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,34,0,"Iran",35,0,9,630.198,0.331881911,1980,6,4,2,-0.325599998,-2.16083357247824,0.22732729678419,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,-6,-6,0,6
"3118",81,82,1626150,1626.150024,7.393970552,630,82,-88,0,0.151,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,35,0,"Iran",36,0,9,630.1981,0.261112511,1981,6,4,2,-0.158999994,-2.74437929177328,0.290405717766331,NA,NA,1,0,0,0,4,5,NA,NA,NA,NA,NA,-6,-6,0,6
"3119",82,83,1626150,1626.150024,7.393970552,630,83,0,0,0.114,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,36,0,"Iran",37,0,9,630.1982,0.312032998,1982,6,4,2,-0.170699999,-3.04991926620436,0.297999639250856,NA,NA,0,0,0,0,5,5,NA,NA,NA,NA,NA,-6,-6,0,6
"3120",83,84,1626150,1626.150024,7.393970552,630,84,0,1,0.106,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,37,0,"Iran",38,0,9,630.1983,0.327721119,1983,6,4,2,-0.241899997,-3.08252494226056,0.298426710751317,NA,NA,0,0,0,0,5,5,NA,NA,NA,NA,NA,-6,-6,0,6
"3121",84,85,1626150,1626.150024,7.393970552,630,85,0,2,0.111,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,38,0,"Iran",39,0,9,630.1984,0.275301397,1984,6,4,2,-0.336899996,-3.02437882853189,0.287366106006067,NA,NA,1,0,0,0,5,5,NA,NA,NA,NA,NA,-6,-6,0,6
"3122",85,86,1626150,1626.150024,7.393970552,630,86,0,3,0.12,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,39,0,"Iran",40,0,9,630.1985,0.279388249,1985,6,4,2,-0.131099999,-2.93225226886975,0.279876733556018,NA,NA,1,0,0,0,5,5,NA,5,NA,NA,NA,-6,-6,0,6
"3123",86,87,1626150,1626.150024,7.393970552,630,87,0,4,0.178,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,40,0,"Iran",41,0,9,630.1986,0.252635986,1986,6,4,2,-0.053520001,-2.81186533324718,0.262232227359472,NA,NA,1,0,0,0,4,5,NA,5,NA,NA,NA,-6,-6,0,6
"3124",87,88,1626150,1626.150024,7.393970552,630,88,0,5,0.178,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,41,0,"Iran",42,0,9,630.1987,0.259452015,1987,6,4,2,-0.049430002,-2.78617449924443,0.262468236381966,NA,NA,1,0,0,0,5,5,NA,5,NA,NA,NA,-6,-6,0,6
"3125",88,89,1626150,1626.150024,7.393970552,630,89,0,6,0.185,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,42,0,"Iran",43,0,9,630.1988,0.268845886,1988,6,4,1,-0.068020001,-2.66944737135688,0.281260394745011,NA,NA,1,0,0,0,5,5,NA,5,NA,NA,NA,-6,-6,0,6
"3126",89,90,1626150,1626.150024,7.393970552,630,90,0,7,0.183,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,43,0,"Iran",44,0,9,630.1989,0.292674661,1989,6,4,1,-0.223800004,-2.00153333187066,0.237159801193243,555.814666666667,251,2,0,0,0,4,5,NA,4,0,NA,NA,-6,-6,0,6
"3127",90,91,1626150,1626.150024,7.393970552,630,91,0,8,0.172,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,44,0,"Iran",45,0,9,630.199,0.352751166,1990,6,4,1,-0.030139999,-1.77755760159309,0.186416410730773,108.261333333333,64,1,0,0,0,4,4,NA,3,0,NA,NA,-6,-6,0,6
"3128",91,92,1626150,1626.150024,7.393970552,630,92,0,9,0.18,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,45,0,"Iran",46,0,9,630.1991,0.404049009,1991,6,4,1,0.153799996,-1.68402105658276,0.171312974360909,50.8666666666667,27,1,0,0,0,4,4,NA,3,0,NA,NA,-6,-6,0,6
"3129",92,93,1626150,1626.150024,7.393970552,630,93,0,10,0.179,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,46,0,"Iran",47,0,9,630.1992,0.443873644,1992,6,4,1,0.318599999,-1.56845058582169,0.162833421553933,20.5973333333333,0,2,0,0,1,4,4,NA,3,0,NA,NA,-6,-6,0,6
"3130",93,94,1626150,1626.150024,7.393970552,630,94,0,11,0.182,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,47,0,"Iran",48,0,9,630.1993,0.492229462,1993,6,4,0,0.324999988,-1.43959621353538,0.17065755273961,6.122,0,1,0,0,0,3,4,NA,3,0,NA,NA,-6,-6,0,6
"3131",94,95,1626150,1626.150024,7.393970552,630,95,0,12,0.185,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,48,0,"Iran",49,0,9,630.1994,0.608543456,1994,6,4,0,0.463800013,-1.38238929224598,0.169734102879915,3.79266666666667,0,2,1,0,0,4,4,NA,3,0,NA,NA,-6,-6,0,6
"3132",95,96,1626150,1626.150024,7.393970552,630,96,0,13,0.188,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,49,0,"Iran",50,0,9,630.1995,0.577952504,1995,6,4,0,0.556299984,-1.41185921031688,0.163230874901956,4.04266666666667,0,1,1,0,0,5,4,NA,3,0,NA,NA,-6,-6,0,6
"3133",96,97,1626150,1626.150024,7.393970552,630,97,0,14,0.174,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,50,0,"Iran",51,0,9,630.1996,0.664707422,1996,6,5,0,0.511699975,-1.3462699559869,0.169276060540974,2.47666666666667,0,1,0,0,1,4,3,NA,3,0,NA,NA,-6,-6,0,6
"3134",97,98,1626150,1626.150024,7.393970552,630,98,4,0,0.196,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,51,0,"Iran",52,0,9,630.1997,0.697366178,1997,6,5,0,0.557900012,-1.39990415886426,0.167359042344938,4.466,0,1,0,0,0,4,4,NA,3,0,NA,NA,3,3,4,1
"3135",98,99,1626150,1626.150024,7.393970552,630,99,4,1,0.241,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,52,0,"Iran",53,0,9,630.1998,0.699780285,1998,6,5,0,0.618200004,-1.38784972859554,0.168765031097111,3.88333333333333,0,1,0,0,0,4,3,NA,4,0,NA,NA,3,3,4,1
"3136",99,100,1626150,1626.150024,7.393970552,630,100,4,2,0.247,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,53,0,"Iran",54,0,9,630.1999,0.764077246,1999,6,5,0,0.572899997,-1.44932815725244,0.168795282057835,6.89466666666667,0,0,0,0,0,4,4,NA,4,0,NA,NA,3,3,4,1
"3137",100,101,1626150,1626.150024,7.393970552,630,101,4,3,0.254,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,54,0,"Iran",55,0,9,630.2,0.797515213,2000,6,5,0,0.552699983,-1.37771168811122,0.169551602671315,3.21733333333333,0,1,0,0,0,3,4,NA,NA,0,NA,NA,3,3,4,1
"3138",101,102,1626150,1626.150024,7.393970552,630,102,4,4,0.239,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,55,0,"Iran",56,0,9,630.2001,0.799400806,2001,6,4,0,0.445199996,-1.30697147229948,0.17625836565884,1.68466666666667,0,1,0,0,0,3,3,NA,NA,0,NA,NA,3,3,4,1
"3139",102,103,1626150,1626.150024,7.393970552,630,103,4,5,0.234,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,56,0,"Iran",57,0,9,630.2002,0.81778878,2002,6,3,NA,0.27610001,-1.29443733944018,0.175028911421017,1.816,0,1,0,0,0,3,4,NA,NA,0,NA,NA,3,3,4,1
"3140",103,104,1626150,1626.150024,7.393970552,630,104,4,6,0.234,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,57,0,"Iran",58,0,9,630.2003,0.86474067,2003,6,3,NA,0.263500005,-1.20073831050115,0.188253200269529,0.749333333333333,0,2,0,0,0,3,3,NA,NA,0,NA,NA,3,3,4,1
"3141",104,105,1626150,1626.150024,7.393970552,630,105,0,0,0.228,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,58,0,"Iran",59,0,9,630.2004,0.832614958,2004,6,3,NA,0.202999994,-1.28355353162663,0.177302933902944,1.28733333333333,0,NA,0,0,0,4,3,NA,NA,0,NA,NA,-7,-7,0,7
"3142",105,106,1626150,1626.150024,7.393970552,630,106,0,1,0.207,0.66900003,8,0,NA,1,NA,3.671224594,0,0,0,0,0,59,0,"Iran",60,0,9,630.2005,0.841130435,2005,6,3,NA,0.4745,-1.36812045856019,0.17727229510281,3.852,0,1,0,0,0,3,4,NA,NA,0,NA,NA,-6,-6,0,6
